refdes,methods,streams-uFrame,database,uFrame,comment
RS01SLBS-LJ01A-10-ADCPTE101,streamed,adcp_velocity_beam, yes,yes,
RS01SLBS-LJ01A-11-OPTAAC103,streamed,optaa_sample, yes,yes,
RS01SLBS-LJ01A-12-CTDPFB101,streamed,ctdpf_optode_sample, yes,yes,
RS01SLBS-LJ01A-12-DOSTAD101,streamed,do_stable_sample, yes,yes,
RS01SLBS-MJ01A-06-PRESTA101,streamed,prest_real_time, yes,yes,
RS01SLBS-MJ01A-12-VEL3DB101,streamed,vel3d_b_sample, yes,yes,
RS01SUM1-LJ01B-09-PRESTB102,streamed,prest_real_time, yes,yes,
RS01SUM1-LJ01B-12-VEL3DB104,streamed,vel3d_b_sample, yes,yes,
RS01SUM2-MJ01B-12-ADCPSK101,streamed,adcp_velocity_beam, yes,yes,
RS03ASHS-MJ03B-07-TMPSFA301,streamed,tmpsf_sample, yes,yes,
RS03ASHS-MJ03B-09-BOTPTA304,streamed,botpt_nano_sample_15s, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03ASHS-MJ03B-09-BOTPTA304,streamed,botpt_nano_sample_24hr, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03ASHS-MJ03B-09-BOTPTA304,streamed,botpt_lily_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03ASHS-MJ03B-09-BOTPTA304,streamed,botpt_heat_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03ASHS-MJ03B-09-BOTPTA304,streamed,botpt_nano_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03ASHS-MJ03B-09-BOTPTA304,streamed,botpt_iris_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03ASHS-MJ03B-10-CTDPFB304,streamed,ctdpf_optode_sample, yes,yes,
RS03AXBS-LJ03A-05-HPIESA301,streamed,echo_sounding, yes,yes,
RS03AXBS-LJ03A-05-HPIESA301,streamed,hpies_data_header, yes,yes,
RS03AXBS-LJ03A-05-HPIESA301,streamed,horizontal_electric_field, yes,yes,
RS03AXBS-LJ03A-10-ADCPTE303,streamed,adcp_velocity_beam, yes,yes,
RS03AXBS-LJ03A-11-OPTAAC303,streamed,optaa_sample, yes,yes,
RS03AXBS-LJ03A-12-CTDPFB301,streamed,ctdpf_optode_sample, yes,yes,
RS03AXBS-LJ03A-12-DOSTAD301,streamed,do_stable_sample, yes,yes,
RS03AXBS-MJ03A-06-PRESTA301,streamed,prest_real_time, yes,yes,
RS03AXBS-MJ03A-12-VEL3DB301,streamed,vel3d_b_sample, yes,yes,
RS03AXPD-DP03A-01-CTDPFL304,recovered_inst,dpc_ctd_instrument_recovered, yes,yes,
RS03AXPD-DP03A-02-VEL3DA303,recovered_inst,dpc_acm_instrument_recovered, yes,yes,
RS03AXPD-DP03A-03-FLCDRA302,recovered_inst,dpc_flcdrtd_instrument_recovered, yes,yes,
RS03AXPD-DP03A-03-FLNTUA302,recovered_inst,dpc_flnturtd_instrument_recovered, yes,yes,
RS03AXPD-DP03A-06-DOSTAD304,recovered_inst,dpc_optode_instrument_recovered, yes,yes,
RS03AXPS-PC03A-05-ADCPTD302,streamed,adcp_velocity_beam, yes,yes,
RS03AXPS-PC03A-06-VADCPA301,streamed,vadcp_velocity_beam_5, yes,yes,
RS03AXPS-PC03A-06-VADCPA301,streamed,vadcp_velocity_beam, yes,yes,
RS03AXPS-PC03A-4A-CTDPFA303,streamed,ctdpf_optode_sample, yes,yes,
RS03AXPS-PC03A-4B-PHSENA302,streamed,phsen_data_record, yes,yes,
RS03AXPS-PC03A-4C-FLORDD303,streamed,flort_d_data_record, yes,yes,
RS03AXPS-SF03A-2A-CTDPFA302,streamed,ctdpf_sbe43_sample, yes,yes,
RS03AXPS-SF03A-2D-PHSENA301,streamed,phsen_data_record, yes,yes,
RS03AXPS-SF03A-3A-FLORTD301,streamed,flort_d_data_record, yes,yes,
RS03AXPS-SF03A-3B-OPTAAD301,streamed,optaa_sample, yes,yes,
RS03AXPS-SF03A-3C-PARADA301,streamed,parad_sa_sample, yes,yes,
RS03AXPS-SF03A-3D-SPKIRA301,streamed,spkir_data_record, yes,yes,
RS03AXPS-SF03A-4A-NUTNRA301,streamed,nutnr_a_sample, yes,yes,
RS03AXPS-SF03A-4A-NUTNRA301,streamed,nutnr_a_dark_sample, yes,yes,
RS03AXPS-SF03A-4B-VELPTD302,streamed,velpt_velocity_data, yes,yes,
RS03AXPS-SF03A-4F-PCO2WA301,streamed,pco2w_a_sami_data_record_cal, yes,yes,
RS03AXPS-SF03A-4F-PCO2WA301,streamed,pco2w_a_sami_data_record, yes,yes,
RS03CCAL-MJ03F-05-BOTPTA301,streamed,botpt_nano_sample_15s, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03CCAL-MJ03F-05-BOTPTA301,streamed,botpt_nano_sample_24hr, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03CCAL-MJ03F-05-BOTPTA301,streamed,botpt_lily_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03CCAL-MJ03F-05-BOTPTA301,streamed,botpt_heat_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03CCAL-MJ03F-05-BOTPTA301,streamed,botpt_nano_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03CCAL-MJ03F-05-BOTPTA301,streamed,botpt_iris_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03ECAL-MJ03E-06-BOTPTA302,streamed,botpt_nano_sample_15s, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03ECAL-MJ03E-06-BOTPTA302,streamed,botpt_nano_sample_24hr, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03ECAL-MJ03E-06-BOTPTA302,streamed,botpt_lily_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03ECAL-MJ03E-06-BOTPTA302,streamed,botpt_heat_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03ECAL-MJ03E-06-BOTPTA302,streamed,botpt_nano_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03ECAL-MJ03E-06-BOTPTA302,streamed,botpt_iris_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03INT1-MJ03C-07-D1000A301,streamed,d1000_sample, yes,yes,
RS03INT1-MJ03C-09-THSPHA301,streamed,thsph_sample, yes,yes,
RS03INT1-MJ03C-10-TRHPHA301,streamed,trhph_sample, yes,yes,
RS03INT2-MJ03D-06-BOTPTA303,streamed,botpt_nano_sample_15s, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03INT2-MJ03D-06-BOTPTA303,streamed,botpt_nano_sample_24hr, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03INT2-MJ03D-06-BOTPTA303,streamed,botpt_lily_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03INT2-MJ03D-06-BOTPTA303,streamed,botpt_heat_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03INT2-MJ03D-06-BOTPTA303,streamed,botpt_nano_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03INT2-MJ03D-06-BOTPTA303,streamed,botpt_iris_sample, yes,yes,"[u'botpt_nano_sample_15s', u'botpt_nano_sample_24hr']duplicated in uFrame"
RS03INT2-MJ03D-12-VEL3DB304,streamed,vel3d_b_sample, yes,yes,
