array_code,Reference Designator,subsite,node,sensor,deploymentNumber,startDateTime,stopDateTime,in_am,in_qcdb_science,status
GS,GS01SUMO-SBD12-05-WAVSSA000,GS01SUMO,SBD12,05-WAVSSA000,1,2015-02-18T21:06:00,2015-12-27T11:20:00,yes,yes,for review
GS,GS01SUMO-SBD12-05-WAVSSA000,GS01SUMO,SBD12,05-WAVSSA000,2,2015-12-14T20:20:00,2016-12-12T07:58:00,yes,yes,for review
GS,GS01SUMO-SBD12-05-WAVSSA000,GS01SUMO,SBD12,05-WAVSSA000,3,2016-11-25T01:11:00,,yes,yes,not for review
GS,GS01SUMO-SBD12-06-METBKA000,GS01SUMO,SBD12,06-METBKA000,1,2015-02-18T21:06:00,2015-12-27T11:20:00,yes,yes,for review
GS,GS01SUMO-SBD12-06-METBKA000,GS01SUMO,SBD12,06-METBKA000,2,2015-12-14T20:20:00,2016-12-12T07:58:00,yes,yes,for review
GS,GS01SUMO-SBD12-06-METBKA000,GS01SUMO,SBD12,06-METBKA000,3,2016-11-25T01:11:00,,yes,yes,not for review
GS,GS01SUMO-SBD12-08-FDCHPA000,GS01SUMO,SBD12,08-FDCHPA000,1,2015-02-18T21:06:00,2015-12-27T11:20:00,yes,yes,for review
GS,GS01SUMO-SBD12-08-FDCHPA000,GS01SUMO,SBD12,08-FDCHPA000,2,2015-12-14T20:20:00,2016-12-12T07:58:00,yes,yes,for review
GS,GS01SUMO-SBD12-08-FDCHPA000,GS01SUMO,SBD12,08-FDCHPA000,3,2016-11-25T01:11:00,,yes,yes,not for review
GS,GS02HYPM-MPM01-02-ZPLSGA009,GS02HYPM,MPM01,02-ZPLSGA009,3,2016-11-30T19:29:00,2017-12-01T12:01:00,yes,,not for review
GS,GS02HYPM-MPM01-02-ZPLSGA010,GS02HYPM,MPM01,02-ZPLSGA010,3,2016-11-30T19:29:00,2017-12-01T12:01:00,yes,,not for review
GS,GS02HYPM-RIM01-00-SIOENG000,GS02HYPM,RIM01,00-SIOENG000,1,2015-02-19T23:00:00,2015-12-25T12:50:00,yes,,not for review
GS,GS02HYPM-RIM01-00-SIOENG000,GS02HYPM,RIM01,00-SIOENG000,2,2015-12-15T19:34:00,2016-12-11T11:02:00,yes,,not for review
GS,GS02HYPM-RIM01-00-SIOENG000,GS02HYPM,RIM01,00-SIOENG000,3,2016-11-30T19:29:00,2017-12-01T12:01:00,yes,,not for review
GS,GS02HYPM-RIM01-02-CTDMOG039,GS02HYPM,RIM01,02-CTDMOG039,1,2015-02-19T23:00:00,2015-12-25T12:50:00,yes,yes,for review
GS,GS02HYPM-RIM01-02-CTDMOG039,GS02HYPM,RIM01,02-CTDMOG039,2,2015-12-15T19:34:00,2016-12-11T11:02:00,yes,yes,for review
GS,GS02HYPM-RIM01-02-CTDMOG039,GS02HYPM,RIM01,02-CTDMOG039,3,2016-11-30T19:29:00,2017-12-01T12:01:00,yes,yes,for review
GS,GS02HYPM-WFP02-00-WFPENG000,GS02HYPM,WFP02,00-WFPENG000,1,2015-02-19T23:00:00,2015-12-25T12:50:00,yes,,not for review
GS,GS02HYPM-WFP02-00-WFPENG000,GS02HYPM,WFP02,00-WFPENG000,2,2015-12-15T19:34:00,2016-12-11T11:02:00,yes,,not for review
GS,GS02HYPM-WFP02-00-WFPENG000,GS02HYPM,WFP02,00-WFPENG000,3,2016-11-30T19:29:00,2017-12-01T12:01:00,yes,,not for review
GS,GS02HYPM-WFP02-01-FLORDL000,GS02HYPM,WFP02,01-FLORDL000,1,2015-02-19T23:00:00,2015-12-25T12:50:00,yes,yes,for review
GS,GS02HYPM-WFP02-01-FLORDL000,GS02HYPM,WFP02,01-FLORDL000,2,2015-12-15T19:34:00,2016-12-11T11:02:00,yes,yes,for review
GS,GS02HYPM-WFP02-01-FLORDL000,GS02HYPM,WFP02,01-FLORDL000,3,2016-11-30T19:29:00,2017-12-01T12:01:00,yes,yes,for review
GS,GS02HYPM-WFP02-03-DOSTAL000,GS02HYPM,WFP02,03-DOSTAL000,1,2015-02-19T23:00:00,2015-12-25T12:50:00,yes,yes,for review
GS,GS02HYPM-WFP02-03-DOSTAL000,GS02HYPM,WFP02,03-DOSTAL000,2,2015-12-15T19:34:00,2016-12-11T11:02:00,yes,yes,for review
GS,GS02HYPM-WFP02-03-DOSTAL000,GS02HYPM,WFP02,03-DOSTAL000,3,2016-11-30T19:29:00,2017-12-01T12:01:00,yes,yes,for review
GS,GS02HYPM-WFP02-04-CTDPFL000,GS02HYPM,WFP02,04-CTDPFL000,1,2015-02-19T23:00:00,2015-12-25T12:50:00,yes,yes,for review
GS,GS02HYPM-WFP02-04-CTDPFL000,GS02HYPM,WFP02,04-CTDPFL000,2,2015-12-15T19:34:00,2016-12-11T11:02:00,yes,yes,for review
GS,GS02HYPM-WFP02-04-CTDPFL000,GS02HYPM,WFP02,04-CTDPFL000,3,2016-11-30T19:29:00,2017-12-01T12:01:00,yes,yes,for review
GS,GS02HYPM-WFP02-05-VEL3DL000,GS02HYPM,WFP02,05-VEL3DL000,1,2015-02-19T23:00:00,2015-12-25T12:50:00,yes,yes,for review
GS,GS02HYPM-WFP02-05-VEL3DL000,GS02HYPM,WFP02,05-VEL3DL000,2,2015-12-15T19:34:00,2016-12-11T11:02:00,yes,yes,for review
GS,GS02HYPM-WFP02-05-VEL3DL000,GS02HYPM,WFP02,05-VEL3DL000,3,2016-11-30T19:29:00,2017-12-01T12:01:00,yes,yes,for review
GS,GS02HYPM-WFP03-00-WFPENG000,GS02HYPM,WFP03,00-WFPENG000,1,2015-02-19T23:00:00,2015-12-25T12:50:00,yes,,not for review
GS,GS02HYPM-WFP03-00-WFPENG000,GS02HYPM,WFP03,00-WFPENG000,2,2015-12-15T19:34:00,2016-12-11T11:02:00,yes,,not for review
GS,GS02HYPM-WFP03-00-WFPENG000,GS02HYPM,WFP03,00-WFPENG000,3,2016-11-30T19:29:00,2017-12-01T12:01:00,yes,,not for review
GS,GS02HYPM-WFP03-01-FLORDL000,GS02HYPM,WFP03,01-FLORDL000,1,2015-02-19T23:00:00,2015-12-25T12:50:00,yes,yes,for review
GS,GS02HYPM-WFP03-01-FLORDL000,GS02HYPM,WFP03,01-FLORDL000,2,2015-12-15T19:34:00,2016-12-11T11:02:00,yes,yes,for review
GS,GS02HYPM-WFP03-01-FLORDL000,GS02HYPM,WFP03,01-FLORDL000,3,2016-11-30T19:29:00,2017-12-01T12:01:00,yes,yes,for review
GS,GS02HYPM-WFP03-03-DOSTAL000,GS02HYPM,WFP03,03-DOSTAL000,1,2015-02-19T23:00:00,2015-12-25T12:50:00,yes,yes,for review
GS,GS02HYPM-WFP03-03-DOSTAL000,GS02HYPM,WFP03,03-DOSTAL000,2,2015-12-15T19:34:00,2016-12-11T11:02:00,yes,yes,for review
GS,GS02HYPM-WFP03-03-DOSTAL000,GS02HYPM,WFP03,03-DOSTAL000,3,2016-11-30T19:29:00,2017-12-01T12:01:00,yes,yes,for review
GS,GS02HYPM-WFP03-04-CTDPFL000,GS02HYPM,WFP03,04-CTDPFL000,1,2015-02-19T23:00:00,2015-12-25T12:50:00,yes,yes,for review
GS,GS02HYPM-WFP03-04-CTDPFL000,GS02HYPM,WFP03,04-CTDPFL000,2,2015-12-15T19:34:00,2016-12-11T11:02:00,yes,yes,for review
GS,GS02HYPM-WFP03-04-CTDPFL000,GS02HYPM,WFP03,04-CTDPFL000,3,2016-11-30T19:29:00,2017-12-01T12:01:00,yes,yes,for review
GS,GS02HYPM-WFP03-05-VEL3DL000,GS02HYPM,WFP03,05-VEL3DL000,1,2015-02-19T23:00:00,2015-12-25T12:50:00,yes,yes,for review
GS,GS02HYPM-WFP03-05-VEL3DL000,GS02HYPM,WFP03,05-VEL3DL000,2,2015-12-15T19:34:00,2016-12-11T11:02:00,yes,yes,for review
GS,GS02HYPM-WFP03-05-VEL3DL000,GS02HYPM,WFP03,05-VEL3DL000,3,2016-11-30T19:29:00,2017-12-01T12:01:00,yes,yes,for review
GS,GS03FLMA-RIM01-00-SIOENG000,GS03FLMA,RIM01,00-SIOENG000,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,,not for review
GS,GS03FLMA-RIM01-00-SIOENG000,GS03FLMA,RIM01,00-SIOENG000,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,,not for review
GS,GS03FLMA-RIM01-00-SIOENG000,GS03FLMA,RIM01,00-SIOENG000,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,,not for review
GS,GS03FLMA-RIM01-02-ADCPSL003,GS03FLMA,RIM01,02-ADCPSL003,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-ADCPSL003,GS03FLMA,RIM01,02-ADCPSL003,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-ADCPSL003,GS03FLMA,RIM01,02-ADCPSL003,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG040,GS03FLMA,RIM01,02-CTDMOG040,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG040,GS03FLMA,RIM01,02-CTDMOG040,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG040,GS03FLMA,RIM01,02-CTDMOG040,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG041,GS03FLMA,RIM01,02-CTDMOG041,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG041,GS03FLMA,RIM01,02-CTDMOG041,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG041,GS03FLMA,RIM01,02-CTDMOG041,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG042,GS03FLMA,RIM01,02-CTDMOG042,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG042,GS03FLMA,RIM01,02-CTDMOG042,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG042,GS03FLMA,RIM01,02-CTDMOG042,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG043,GS03FLMA,RIM01,02-CTDMOG043,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG043,GS03FLMA,RIM01,02-CTDMOG043,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG043,GS03FLMA,RIM01,02-CTDMOG043,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG044,GS03FLMA,RIM01,02-CTDMOG044,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG044,GS03FLMA,RIM01,02-CTDMOG044,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG044,GS03FLMA,RIM01,02-CTDMOG044,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG045,GS03FLMA,RIM01,02-CTDMOG045,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG045,GS03FLMA,RIM01,02-CTDMOG045,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG045,GS03FLMA,RIM01,02-CTDMOG045,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG046,GS03FLMA,RIM01,02-CTDMOG046,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG046,GS03FLMA,RIM01,02-CTDMOG046,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG046,GS03FLMA,RIM01,02-CTDMOG046,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG047,GS03FLMA,RIM01,02-CTDMOG047,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG047,GS03FLMA,RIM01,02-CTDMOG047,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG047,GS03FLMA,RIM01,02-CTDMOG047,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG048,GS03FLMA,RIM01,02-CTDMOG048,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG048,GS03FLMA,RIM01,02-CTDMOG048,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOG048,GS03FLMA,RIM01,02-CTDMOG048,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOH049,GS03FLMA,RIM01,02-CTDMOH049,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOH049,GS03FLMA,RIM01,02-CTDMOH049,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOH049,GS03FLMA,RIM01,02-CTDMOH049,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOH050,GS03FLMA,RIM01,02-CTDMOH050,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOH050,GS03FLMA,RIM01,02-CTDMOH050,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOH050,GS03FLMA,RIM01,02-CTDMOH050,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOH051,GS03FLMA,RIM01,02-CTDMOH051,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOH051,GS03FLMA,RIM01,02-CTDMOH051,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIM01-02-CTDMOH051,GS03FLMA,RIM01,02-CTDMOH051,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIS01-00-SIOENG000,GS03FLMA,RIS01,00-SIOENG000,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,,not for review
GS,GS03FLMA-RIS01-00-SIOENG000,GS03FLMA,RIS01,00-SIOENG000,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,,not for review
GS,GS03FLMA-RIS01-00-SIOENG000,GS03FLMA,RIS01,00-SIOENG000,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,,not for review
GS,GS03FLMA-RIS01-03-DOSTAD000,GS03FLMA,RIS01,03-DOSTAD000,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIS01-03-DOSTAD000,GS03FLMA,RIS01,03-DOSTAD000,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIS01-03-DOSTAD000,GS03FLMA,RIS01,03-DOSTAD000,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIS01-04-PHSENF000,GS03FLMA,RIS01,04-PHSENF000,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIS01-04-PHSENF000,GS03FLMA,RIS01,04-PHSENF000,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIS01-04-PHSENF000,GS03FLMA,RIS01,04-PHSENF000,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMA-RIS01-05-FLORTD000,GS03FLMA,RIS01,05-FLORTD000,1,2015-02-25T23:55:00,2015-12-18T12:33:00,yes,yes,for review
GS,GS03FLMA-RIS01-05-FLORTD000,GS03FLMA,RIS01,05-FLORTD000,2,2015-12-17T19:42:00,2016-12-06T09:31:00,yes,yes,for review
GS,GS03FLMA-RIS01-05-FLORTD000,GS03FLMA,RIS01,05-FLORTD000,3,2016-12-01T19:20:00,2017-12-03T17:19:00,yes,yes,for review
GS,GS03FLMB-RIM01-00-SIOENG000,GS03FLMB,RIM01,00-SIOENG000,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,,not for review
GS,GS03FLMB-RIM01-00-SIOENG000,GS03FLMB,RIM01,00-SIOENG000,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,,not for review
GS,GS03FLMB-RIM01-00-SIOENG000,GS03FLMB,RIM01,00-SIOENG000,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,,not for review
GS,GS03FLMB-RIM01-02-ADCPSL007,GS03FLMB,RIM01,02-ADCPSL007,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-ADCPSL007,GS03FLMB,RIM01,02-ADCPSL007,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-ADCPSL007,GS03FLMB,RIM01,02-ADCPSL007,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG060,GS03FLMB,RIM01,02-CTDMOG060,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG060,GS03FLMB,RIM01,02-CTDMOG060,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG060,GS03FLMB,RIM01,02-CTDMOG060,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG061,GS03FLMB,RIM01,02-CTDMOG061,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG061,GS03FLMB,RIM01,02-CTDMOG061,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG061,GS03FLMB,RIM01,02-CTDMOG061,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG062,GS03FLMB,RIM01,02-CTDMOG062,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG062,GS03FLMB,RIM01,02-CTDMOG062,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG062,GS03FLMB,RIM01,02-CTDMOG062,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG063,GS03FLMB,RIM01,02-CTDMOG063,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG063,GS03FLMB,RIM01,02-CTDMOG063,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG063,GS03FLMB,RIM01,02-CTDMOG063,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG064,GS03FLMB,RIM01,02-CTDMOG064,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG064,GS03FLMB,RIM01,02-CTDMOG064,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG064,GS03FLMB,RIM01,02-CTDMOG064,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG065,GS03FLMB,RIM01,02-CTDMOG065,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG065,GS03FLMB,RIM01,02-CTDMOG065,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG065,GS03FLMB,RIM01,02-CTDMOG065,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG066,GS03FLMB,RIM01,02-CTDMOG066,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG066,GS03FLMB,RIM01,02-CTDMOG066,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG066,GS03FLMB,RIM01,02-CTDMOG066,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG067,GS03FLMB,RIM01,02-CTDMOG067,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG067,GS03FLMB,RIM01,02-CTDMOG067,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG067,GS03FLMB,RIM01,02-CTDMOG067,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG068,GS03FLMB,RIM01,02-CTDMOG068,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG068,GS03FLMB,RIM01,02-CTDMOG068,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOG068,GS03FLMB,RIM01,02-CTDMOG068,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOH069,GS03FLMB,RIM01,02-CTDMOH069,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOH069,GS03FLMB,RIM01,02-CTDMOH069,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOH069,GS03FLMB,RIM01,02-CTDMOH069,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOH070,GS03FLMB,RIM01,02-CTDMOH070,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOH070,GS03FLMB,RIM01,02-CTDMOH070,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOH070,GS03FLMB,RIM01,02-CTDMOH070,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOH071,GS03FLMB,RIM01,02-CTDMOH071,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOH071,GS03FLMB,RIM01,02-CTDMOH071,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIM01-02-CTDMOH071,GS03FLMB,RIM01,02-CTDMOH071,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIS01-00-SIOENG000,GS03FLMB,RIS01,00-SIOENG000,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,,not for review
GS,GS03FLMB-RIS01-00-SIOENG000,GS03FLMB,RIS01,00-SIOENG000,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,,not for review
GS,GS03FLMB-RIS01-00-SIOENG000,GS03FLMB,RIS01,00-SIOENG000,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,,not for review
GS,GS03FLMB-RIS01-03-DOSTAD000,GS03FLMB,RIS01,03-DOSTAD000,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIS01-03-DOSTAD000,GS03FLMB,RIS01,03-DOSTAD000,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIS01-03-DOSTAD000,GS03FLMB,RIS01,03-DOSTAD000,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIS01-04-PHSENF000,GS03FLMB,RIS01,04-PHSENF000,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIS01-04-PHSENF000,GS03FLMB,RIS01,04-PHSENF000,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIS01-04-PHSENF000,GS03FLMB,RIS01,04-PHSENF000,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS03FLMB-RIS01-05-FLORTD000,GS03FLMB,RIS01,05-FLORTD000,1,2015-02-23T20:19:00,2015-12-19T18:40:00,yes,yes,for review
GS,GS03FLMB-RIS01-05-FLORTD000,GS03FLMB,RIS01,05-FLORTD000,2,2015-12-16T19:33:00,2016-12-05T11:45:00,yes,yes,for review
GS,GS03FLMB-RIS01-05-FLORTD000,GS03FLMB,RIS01,05-FLORTD000,3,2016-12-03T19:08:00,2017-12-03T12:32:00,yes,yes,for review
GS,GS05MOAS-GL484-00-ENG000000,GS05MOAS,GL484,00-ENG000000,1,2015-02-20T20:15:00,2015-02-21T23:05:00,yes,,not for review
GS,GS05MOAS-GL484-01-FLORDM000,GS05MOAS,GL484,01-FLORDM000,1,2015-02-20T20:15:00,2015-02-21T23:05:00,yes,yes,for review
GS,GS05MOAS-GL484-02-DOSTAM000,GS05MOAS,GL484,02-DOSTAM000,1,2015-02-20T20:15:00,2015-02-21T23:05:00,yes,yes,for review
GS,GS05MOAS-GL484-04-CTDGVM000,GS05MOAS,GL484,04-CTDGVM000,1,2015-02-20T20:15:00,2015-02-21T23:05:00,yes,yes,for review
GS,GS05MOAS-GL485-00-ENG000000,GS05MOAS,GL485,00-ENG000000,1,2015-02-21T16:28:00,2015-02-24T11:45:00,yes,,not for review
GS,GS05MOAS-GL485-01-FLORDM000,GS05MOAS,GL485,01-FLORDM000,1,2015-02-21T16:28:00,2015-02-24T11:45:00,yes,yes,for review
GS,GS05MOAS-GL485-02-DOSTAM000,GS05MOAS,GL485,02-DOSTAM000,1,2015-02-21T16:28:00,2015-02-24T11:45:00,yes,yes,for review
GS,GS05MOAS-GL485-04-CTDGVM000,GS05MOAS,GL485,04-CTDGVM000,1,2015-02-21T16:28:00,2015-02-24T11:45:00,yes,yes,for review
GS,GS05MOAS-GL486-00-ENG000000,GS05MOAS,GL486,00-ENG000000,1,2015-02-21T16:35:00,2015-12-20T00:00:00,yes,,not for review
